gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,1.0,0,0,0.18055555555555555,1,0,0,0,2,2,0,0,0,0,1,2,0.363681592039801,5674,0
1,1.0,0,0,0.05555555555555555,1,0,1,2,0,0,0,0,0,0,0,2,0.5681592039800994,2376,0
1,0.0,0,0,0.5694444444444444,1,2,0,0,0,2,0,0,2,1,0,3,0.4651741293532338,2187,0
1,1.0,0,0,0.20833333333333334,1,0,1,0,2,0,0,0,0,0,1,2,0.5587064676616916,146,1
1,0.0,0,0,0.013888888888888888,1,0,0,2,0,0,0,0,0,0,1,3,0.3014925373134328,4051,1
1,0.0,0,0,0.5833333333333334,1,2,1,2,2,2,0,0,2,1,1,2,0.8034825870646766,3653,0
0,0.0,1,0,0.7083333333333334,1,0,1,2,2,2,0,2,0,1,1,2,0.7487562189054726,3921,0
0,0.0,1,1,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,0,2,0.518905472636816,864,1
1,1.0,1,0,0.013888888888888888,0,1,0,0,2,0,0,2,0,0,0,2,0.218407960199005,3414,1
1,0.0,0,1,0.4444444444444444,1,2,0,0,2,2,2,2,2,1,0,1,0.6512437810945274,2280,0
1,0.0,0,0,0.1388888888888889,1,0,2,1,1,1,1,1,1,0,1,3,0.01592039800995026,1529,0
0,0.0,1,1,0.9305555555555556,0,1,0,0,2,2,2,2,2,2,1,2,0.41094527363184075,3494,0
0,0.0,1,1,0.8472222222222222,1,2,1,2,2,2,2,2,2,2,0,1,0.963681592039801,5524,0
1,0.0,0,0,0.6944444444444444,1,2,1,2,2,2,2,2,2,1,0,1,0.9562189054726368,4775,0
0,0.0,1,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,1,0.26218905472636816,6021,1
0,1.0,1,0,0.4027777777777778,0,1,0,2,0,2,0,0,2,0,1,2,0.26616915422885573,416,0
1,1.0,0,0,0.041666666666666664,0,1,0,0,0,2,0,0,2,0,1,2,0.22786069651741292,583,1
1,1.0,0,0,0.18055555555555555,1,2,1,0,2,2,0,2,2,0,1,2,0.882089552238806,660,1
1,1.0,1,0,0.7916666666666666,1,2,1,0,2,0,0,0,2,0,1,2,0.7124378109452736,4178,0
0,0.0,0,0,0.4305555555555556,0,1,0,2,2,0,2,0,2,2,1,0,0.3144278606965174,942,0
0,0.0,1,0,0.625,1,2,1,2,2,2,2,2,2,1,0,3,0.945771144278607,4263,0
0,0.0,1,1,0.8472222222222222,1,2,0,2,2,2,2,2,2,2,0,3,0.6950248756218905,4589,0
1,0.0,0,0,0.6944444444444444,1,2,2,1,1,1,1,1,1,2,0,0,0.0661691542288557,363,0
0,1.0,0,0,0.2638888888888889,1,0,1,2,2,0,2,2,2,0,1,3,0.8631840796019901,1633,0
1,0.0,0,0,0.8194444444444444,1,0,2,1,1,1,1,1,1,2,0,3,0.01094527363184081,196,1
0,0.0,1,0,0.9861111111111112,1,2,2,1,1,1,1,1,1,2,1,1,0.05970149253731343,1241,0
0,1.0,0,0,0.2222222222222222,1,0,1,0,0,0,2,2,2,0,1,2,0.7582089552238807,930,1
1,0.0,1,0,0.7916666666666666,1,0,0,2,2,0,2,0,0,2,1,2,0.4129353233830846,2987,0
1,0.0,0,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,0,0,0.06517412935323384,2044,1
1,1.0,1,0,0.2777777777777778,1,2,1,0,2,0,2,2,2,0,0,2,0.8835820895522388,1790,0
1,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,3,0.5208955223880597,5513,1
1,0.0,1,0,0.06944444444444445,1,2,1,0,2,0,2,0,0,0,1,2,0.6681592039800995,3422,1
0,0.0,1,0,0.7222222222222222,1,2,1,0,2,2,0,2,2,0,1,2,0.863681592039801,4658,1
1,1.0,1,0,0.2916666666666667,1,0,0,2,2,0,0,0,2,0,1,0,0.4646766169154229,615,0
1,0.0,0,0,0.19444444444444445,0,1,0,0,0,2,2,2,2,0,1,2,0.3656716417910448,5873,0
0,0.0,0,0,0.06944444444444445,1,0,0,0,2,0,0,0,0,0,0,0,0.3213930348258706,2089,0
0,0.0,0,0,0.08333333333333333,1,0,0,2,2,0,0,0,0,0,0,3,0.3671641791044776,2803,0
0,0.0,0,0,0.1388888888888889,1,0,0,0,2,0,0,0,0,0,0,2,0.32786069651741295,4212,0
0,0.0,0,1,0.013888888888888888,1,2,2,1,1,1,1,1,1,0,0,3,0.07114427860696516,2155,0
0,0.0,0,0,0.9444444444444444,1,2,0,2,0,0,0,0,0,0,0,3,0.3601990049751244,3176,0
1,0.0,1,1,0.25,1,0,1,0,0,2,0,2,2,0,0,3,0.7651741293532339,1306,1
0,0.0,0,0,0.3055555555555556,1,2,1,0,0,0,0,0,0,1,1,1,0.5746268656716418,1316,0
0,0.0,0,0,0.2777777777777778,1,0,0,0,0,0,0,0,0,0,1,2,0.25970149253731345,6383,0
1,0.0,1,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,2,0.5149253731343284,5501,1
1,1.0,0,0,0.1111111111111111,1,0,1,0,2,0,0,0,0,0,1,2,0.5597014925373134,4955,1
1,0.0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0,1,1,0.2646766169154229,3698,1
1,1.0,0,0,0.3333333333333333,1,2,1,0,0,0,0,0,0,0,1,2,0.5756218905472636,1213,1
1,0.0,0,0,0.4861111111111111,1,0,0,2,2,2,0,0,0,1,0,3,0.427363184079602,1655,0
1,0.0,1,1,0.3194444444444444,1,0,1,0,2,2,2,0,0,1,0,3,0.682089552238806,1544,0
0,1.0,0,0,0.08333333333333333,1,0,1,0,0,0,0,2,2,0,1,2,0.7074626865671642,4686,0
0,0.0,0,0,0.16666666666666666,1,0,2,1,1,1,1,1,1,0,0,3,0.014427860696517405,1823,0
1,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.01990049751243781,1611,0
0,0.0,1,1,0.9861111111111112,1,0,1,0,0,2,0,0,0,2,0,2,0.5751243781094527,4517,0
1,1.0,1,0,0.4861111111111111,1,2,1,0,0,2,0,2,2,0,1,2,0.8213930348258707,2977,0
1,0.0,1,1,0.5555555555555556,1,2,0,0,0,2,0,2,2,0,1,2,0.5601990049751243,2613,0
0,0.0,0,1,0.013888888888888888,1,0,1,2,0,0,0,0,0,0,1,3,0.5507462686567164,5668,1
1,0.0,0,0,0.3194444444444444,1,0,0,0,0,0,0,2,2,1,1,0,0.464179104477612,922,0
0,1.0,0,0,0.05555555555555555,1,2,1,0,0,0,0,2,2,0,1,2,0.7681592039800995,3387,1
1,0.0,0,0,0.05555555555555555,1,0,1,0,0,2,2,0,2,0,1,2,0.7179104477611941,3083,0
0,0.0,1,1,0.9444444444444444,0,1,0,0,2,2,2,2,2,2,0,1,0.41840796019900495,3498,0
1,0.0,0,1,0.5277777777777778,1,2,1,0,2,0,0,0,0,0,1,3,0.6328358208955224,2732,0
1,0.0,1,1,0.7222222222222222,1,2,2,1,1,1,1,1,1,2,0,3,0.06517412935323384,417,0
1,1.0,1,0,0.4444444444444444,1,2,1,0,0,0,0,0,0,0,1,2,0.5636815920398011,1943,1
1,0.0,1,1,0.4027777777777778,1,0,0,0,0,2,2,2,2,2,0,3,0.5701492537313433,1683,0
1,1.0,1,1,0.5277777777777778,1,2,1,0,2,0,0,2,2,0,0,2,0.8248756218905473,3220,0
1,0.0,0,1,0.6666666666666666,1,2,0,2,0,2,0,2,2,1,1,1,0.6019900497512438,3173,0
0,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,0,0.009950248756218905,1480,0
0,0.0,0,0,0.3055555555555556,1,0,1,2,0,0,2,0,2,0,1,2,0.7044776119402985,1460,0
0,0.0,0,0,0.5972222222222222,1,2,1,2,2,2,2,2,2,2,0,1,0.96318407960199,4134,0
0,1.0,1,0,0.06944444444444445,1,0,1,0,0,0,0,0,0,0,1,2,0.5084577114427861,2954,0
1,0.0,0,0,0.06944444444444445,1,0,1,0,0,0,0,2,0,0,1,2,0.6203980099502487,3547,1
1,0.0,1,1,0.7083333333333334,1,2,1,2,2,0,2,2,2,1,0,1,0.9134328358208955,4697,0
1,0.0,0,0,0.9861111111111112,1,0,2,1,1,1,1,1,1,2,1,1,0.01641791044776118,643,0
0,0.0,1,1,0.5277777777777778,1,0,0,2,2,0,2,2,2,1,0,1,0.617412935323383,2658,1
1,1.0,1,0,0.3333333333333333,1,0,1,0,0,2,0,2,2,0,1,2,0.7452736318407961,1867,1
1,0.0,1,0,0.4861111111111111,1,2,1,0,0,0,2,2,0,0,1,1,0.7288557213930348,2813,0
0,1.0,0,0,0.75,1,2,0,2,2,0,2,2,2,1,0,0,0.6388059701492538,3700,1
0,0.0,1,1,1.0,0,1,0,0,2,2,2,2,2,2,1,2,0.4154228855721393,3633,0
1,0.0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,2,0.2641791044776119,3748,0
0,0.0,1,1,0.125,1,0,0,2,0,0,0,0,0,1,0,3,0.30199004975124377,3600,0
1,0.0,0,0,0.9583333333333334,0,1,0,2,2,0,2,2,2,2,1,0,0.41592039800995023,3568,0
0,0.0,1,0,0.7222222222222222,1,2,1,0,2,0,2,2,2,0,1,1,0.8402985074626866,4322,0
0,1.0,1,0,0.1527777777777778,1,0,1,0,0,0,2,2,0,0,1,2,0.6432835820895523,6284,0
0,1.0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,2,0.5184079601990049,708,1
0,1.0,1,1,0.3888888888888889,0,1,0,0,0,0,0,2,0,0,1,2,0.17562189054726365,6494,0
0,1.0,0,0,0.2361111111111111,1,2,1,0,0,2,0,0,0,0,1,1,0.6407960199004976,869,0
0,0.0,1,1,0.4861111111111111,1,0,2,1,1,1,1,1,1,2,1,3,0.01592039800995026,5709,0
0,0.0,0,0,0.1111111111111111,1,0,2,1,1,1,1,1,1,1,1,3,0.009452736318407953,1070,0
1,0.0,0,0,0.6388888888888888,1,2,1,0,2,2,0,2,0,1,1,1,0.7626865671641792,3761,0
0,0.0,0,0,0.09722222222222222,1,2,1,0,0,0,0,0,0,0,1,2,0.553233830845771,4306,1
0,0.0,0,0,0.027777777777777776,1,2,1,0,0,2,0,0,0,0,0,3,0.6203980099502487,988,1
1,0.0,1,1,0.9444444444444444,1,2,0,0,2,2,2,0,2,1,1,0,0.572636815920398,4426,1
0,0.0,0,0,0.5972222222222222,1,2,1,0,2,2,0,2,2,2,1,2,0.8592039800995024,4031,1
0,0.0,0,0,0.9444444444444444,1,2,0,2,2,2,2,2,2,2,1,2,0.6955223880597016,5017,0
0,0.0,0,0,0.5,1,0,1,0,2,0,0,2,2,0,1,1,0.7616915422885572,3087,0
1,0.0,1,0,0.875,1,2,1,0,2,2,0,2,2,0,1,2,0.8472636815920399,5270,1
0,1.0,0,0,0.4444444444444444,1,0,0,0,2,0,2,0,0,0,0,0,0.36218905472636814,1384,0
0,0.0,1,0,0.9861111111111112,1,2,0,2,2,2,2,2,2,2,0,1,0.6716417910447762,5054,0
0,0.0,1,1,0.9166666666666666,1,2,0,2,2,2,0,0,0,0,1,0,0.48955223880597015,3834,0
1,0.0,0,0,0.875,1,0,2,1,1,1,1,1,1,1,0,3,0.022388059701492536,596,0
0,0.0,0,1,0.5694444444444444,1,0,2,1,1,1,1,1,1,1,1,1,0.01990049751243781,6250,0
0,1.0,0,0,0.013888888888888888,1,2,1,0,0,0,0,0,0,0,1,2,0.535820895522388,5622,0
0,0.0,0,0,0.027777777777777776,1,0,1,0,0,0,0,2,2,0,1,2,0.7179104477611941,1169,1
0,0.0,1,0,0.9722222222222222,1,0,2,1,1,1,1,1,1,2,0,0,0.01194029850746268,558,0
0,0.0,0,0,0.3194444444444444,0,1,0,0,0,0,0,2,2,0,1,2,0.2656716417910448,6523,0
0,1.0,1,0,0.8888888888888888,1,0,1,2,2,2,0,0,2,1,0,0,0.7835820895522388,5175,0
1,0.0,1,1,0.5138888888888888,1,2,0,2,0,2,2,0,0,2,1,1,0.4432835820895522,1916,0
1,0.0,0,1,0.2361111111111111,1,0,0,0,0,0,0,0,0,1,0,3,0.26218905472636816,5385,0
0,1.0,0,0,0.09722222222222222,1,0,1,0,0,0,0,2,2,0,1,2,0.7054726368159204,4739,0
1,0.0,1,1,0.05555555555555555,1,2,1,0,2,2,0,0,0,0,1,0,0.6621890547263681,3201,1
0,1.0,0,0,0.2916666666666667,0,1,0,2,0,0,0,2,0,0,1,2,0.2353233830845771,6180,1
0,0.0,0,0,0.1388888888888889,1,0,1,0,0,0,0,0,2,0,1,0,0.6169154228855721,6194,1
0,1.0,0,0,0.2222222222222222,1,2,0,2,0,0,0,0,0,0,1,2,0.3567164179104478,6293,0
1,0.0,1,0,0.8888888888888888,1,2,1,0,2,0,2,2,2,2,1,2,0.8656716417910447,5392,0
1,1.0,1,0,0.375,0,1,0,2,0,0,0,0,0,0,0,1,0.12437810945273632,6040,1
1,0.0,1,1,0.5833333333333334,1,2,1,2,0,0,0,2,2,1,0,2,0.7845771144278606,3433,0
1,0.0,0,1,0.06944444444444445,1,0,2,1,1,1,1,1,1,0,0,3,0.019402985074626858,6133,0
0,0.0,0,0,0.5694444444444444,1,0,1,0,2,0,2,2,2,2,1,0,0.8014925373134328,3385,0
1,0.0,1,0,0.8055555555555556,1,0,0,0,0,2,0,0,0,1,0,1,0.3189054726368159,2484,0
0,0.0,0,0,0.6527777777777778,1,0,2,1,1,1,1,1,1,2,1,3,0.02288557213930349,6432,0
1,0.0,0,0,0.25,1,0,1,0,0,0,2,0,0,0,1,0,0.5736318407960199,673,0
1,0.0,0,0,0.06944444444444445,1,0,1,0,0,2,0,2,2,0,0,0,0.7786069651741293,4173,1
1,0.0,1,0,0.3194444444444444,1,0,0,2,0,0,0,0,2,0,1,0,0.41492537313432837,742,0
0,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.008955223880597002,1478,0
1,0.0,1,0,0.9861111111111112,1,2,1,0,0,2,0,2,2,1,1,1,0.8,5482,0
1,0.0,1,1,1.0,1,2,1,2,2,2,2,2,2,2,1,1,0.9388059701492537,6074,0
1,0.0,1,1,0.4583333333333333,1,0,2,1,1,1,1,1,1,1,0,3,0.02338308457711444,5456,0
1,0.0,0,0,0.027777777777777776,1,2,1,0,0,0,0,2,0,0,1,2,0.6706467661691543,1358,1
1,0.0,0,1,0.3333333333333333,0,1,0,2,0,0,2,0,0,2,0,3,0.17412935323383086,6136,0
0,0.0,1,1,0.7777777777777778,1,2,1,0,2,2,2,0,2,1,1,1,0.8109452736318408,4643,0
1,0.0,0,0,0.5138888888888888,1,0,1,0,2,0,0,2,2,0,1,1,0.7746268656716417,3150,0
0,0.0,0,0,0.5972222222222222,1,2,0,0,2,2,2,2,2,1,0,1,0.6651741293532337,3162,0
1,0.0,0,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,0,3,0.07064676616915425,2154,0
0,0.0,1,0,0.3472222222222222,1,2,1,0,0,2,2,2,2,0,1,0,0.8626865671641791,2222,1
0,0.0,0,0,0.8472222222222222,1,2,0,2,2,2,2,2,2,2,0,2,0.7104477611940299,4438,0
1,0.0,0,0,0.2361111111111111,1,2,1,0,0,2,2,0,0,1,0,2,0.681592039800995,751,0
0,0.0,1,0,0.5694444444444444,1,0,1,0,2,2,2,0,0,1,1,0,0.6761194029850747,2895,0
1,0.0,0,0,0.013888888888888888,1,0,0,0,2,0,0,0,0,0,0,3,0.32238805970149254,4232,1
1,1.0,1,1,1.0,0,1,0,2,2,2,2,2,2,2,1,0,0.46318407960199004,4002,0
1,0.0,0,0,0.013888888888888888,1,2,1,0,2,0,0,0,2,0,1,1,0.7223880597014924,6327,1
1,0.0,0,0,0.6666666666666666,1,2,1,0,2,2,0,2,2,2,1,0,0.8940298507462686,4285,0
1,1.0,1,0,0.1527777777777778,1,0,2,1,1,1,1,1,1,0,0,3,0.016915422885572132,1761,1
0,1.0,1,0,0.7638888888888888,1,2,1,0,2,2,0,0,0,0,1,2,0.6686567164179105,4120,1
0,0.0,0,0,0.5833333333333334,0,1,0,2,2,2,2,0,2,1,1,2,0.36318407960199006,1984,0
1,0.0,0,0,0.6111111111111112,1,2,1,0,0,2,0,0,2,0,1,3,0.7179104477611941,3475,0
1,0.0,0,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,2,0.2562189054726368,3734,0
0,0.0,0,0,0.375,1,2,1,0,0,0,0,2,2,0,1,0,0.7696517412935323,2243,0
1,1.0,1,0,0.375,1,2,0,0,2,2,2,2,2,0,1,0,0.6621890547263681,1945,0
0,1.0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,2,0.25920398009950246,6299,0
0,0.0,0,0,0.2638888888888889,1,0,2,1,1,1,1,1,1,0,0,3,0.01641791044776118,3164,0
0,1.0,1,0,0.5833333333333334,1,2,1,0,0,0,0,2,2,0,1,2,0.764179104477612,3370,0
0,0.0,0,0,0.9166666666666666,1,2,0,2,2,2,2,2,2,2,1,1,0.7144278606965174,4887,0
1,1.0,1,0,0.4583333333333333,1,2,1,2,0,2,2,2,2,0,1,0,0.9119402985074627,3188,0
0,0.0,0,0,0.4722222222222222,1,0,1,0,2,0,0,0,0,0,1,1,0.554228855721393,2181,1
1,1.0,0,0,0.4583333333333333,0,1,0,0,0,2,2,2,2,0,1,2,0.3616915422885572,1353,0
0,0.0,1,1,0.3194444444444444,1,0,2,1,1,1,1,1,1,1,0,3,0.017910447761194038,3545,0
0,0.0,0,0,0.4444444444444444,1,0,2,1,1,1,1,1,1,1,0,0,0.014925373134328358,5062,0
0,0.0,0,0,0.1527777777777778,1,0,2,1,1,1,1,1,1,1,0,1,0.017910447761194038,2010,0
1,0.0,1,1,0.9583333333333334,1,2,1,0,0,2,0,2,2,0,1,1,0.8079601990049752,5523,1
0,0.0,1,0,0.9444444444444444,1,0,0,2,0,0,2,0,0,1,0,0,0.3746268656716418,3294,0
1,0.0,0,0,0.2777777777777778,1,0,2,1,1,1,1,1,1,2,1,3,0.014427860696517405,3581,0
1,0.0,0,0,1.0,1,0,2,1,1,1,1,1,1,2,1,1,0.01542288557213931,862,0
1,0.0,1,1,0.8333333333333334,1,2,1,2,0,2,0,2,0,1,1,0,0.7676616915422886,4792,0
1,1.0,1,1,0.4444444444444444,1,0,1,0,2,0,0,2,2,0,1,3,0.7532338308457712,2469,0
0,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,3,0.01641791044776118,1492,1
1,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,3,0.013432835820895536,1486,1
1,1.0,0,0,0.041666666666666664,1,2,1,0,2,0,0,0,0,0,1,2,0.6278606965174128,1965,1
0,0.0,1,0,0.6388888888888888,1,2,2,1,1,1,1,1,1,1,1,0,0.06169154228855721,126,0
0,0.0,1,0,0.4027777777777778,1,2,1,0,0,0,0,0,0,0,1,2,0.564179104477612,1765,0
1,0.0,0,0,0.7083333333333334,1,2,1,0,2,2,2,0,0,0,1,2,0.6875621890547263,3795,0
0,1.0,1,0,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,1,0,0.5213930348258707,3070,0
0,0.0,1,1,0.2222222222222222,1,0,1,0,2,0,0,0,0,0,0,0,0.5472636815920398,364,0
1,0.0,1,0,0.9722222222222222,1,2,1,0,2,2,2,0,2,2,1,0,0.800497512437811,5414,0
0,0.0,1,1,0.5555555555555556,1,2,2,1,1,1,1,1,1,2,1,3,0.06517412935323384,53,0
0,0.0,1,1,0.3055555555555556,1,0,1,0,2,0,0,0,2,0,0,2,0.6472636815920397,1406,1
0,1.0,0,0,0.013888888888888888,1,0,1,0,0,2,0,0,0,0,1,0,0.5676616915422885,5769,1
0,0.0,1,1,0.06944444444444445,1,2,2,1,1,1,1,1,1,0,1,3,0.060199004975124384,584,0
0,0.0,0,0,0.09722222222222222,1,0,1,0,0,0,0,0,0,0,1,0,0.5134328358208955,4328,0
1,0.0,0,1,0.4027777777777778,1,2,1,0,2,2,2,0,2,1,0,1,0.8189054726368159,2446,0
1,0.0,1,1,0.6111111111111112,1,2,2,1,1,1,1,1,1,1,0,3,0.07412935323383084,214,0
0,0.0,0,0,0.1388888888888889,0,1,0,2,2,2,0,0,0,0,0,0,0.22338308457711445,3805,0
0,1.0,1,0,0.7638888888888888,1,2,0,0,0,0,0,0,0,0,0,0,0.33233830845771145,2450,0
1,1.0,1,0,0.7222222222222222,1,2,1,0,2,2,0,2,2,1,1,0,0.8641791044776119,4477,0
0,0.0,1,1,0.1388888888888889,1,2,1,0,0,0,0,0,2,0,0,2,0.6736318407960199,6237,0
1,0.0,0,0,0.25,1,2,1,0,0,0,0,0,0,0,1,0,0.5706467661691542,720,0
0,0.0,1,0,0.9444444444444444,1,2,0,2,0,0,2,0,0,1,0,0,0.39800995024875624,3399,0
0,0.0,1,1,0.8472222222222222,1,0,2,1,1,1,1,1,1,0,1,3,0.011442786069651727,340,1
0,0.0,1,1,1.0,0,1,0,2,2,2,2,2,2,2,1,1,0.46716417910447766,4044,0
1,0.0,0,0,0.027777777777777776,1,0,0,2,0,2,0,0,0,0,0,2,0.3502487562189055,353,0
1,0.0,0,0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0.27014925373134324,4345,1
1,0.0,1,0,0.5694444444444444,1,0,2,1,1,1,1,1,1,2,1,2,0.014925373134328358,6319,0
0,0.0,0,0,0.3611111111111111,0,1,0,0,0,2,2,2,0,0,1,1,0.26069651741293537,343,0
1,0.0,1,0,0.5,1,0,2,1,1,1,1,1,1,1,0,0,0.025870646766169167,5624,0
1,0.0,1,1,1.0,1,2,1,2,2,2,2,2,2,2,1,1,0.9532338308457711,6196,0
1,0.0,1,0,0.4861111111111111,1,2,1,0,0,0,2,0,2,0,1,0,0.7124378109452736,2744,0
1,0.0,0,0,0.013888888888888888,1,0,0,0,0,2,2,0,0,0,0,3,0.3661691542288557,4559,0
0,0.0,1,1,0.2222222222222222,1,2,1,2,0,2,2,2,2,0,1,2,0.9422885572139303,1456,0
0,1.0,0,0,0.6805555555555556,1,2,1,2,0,0,0,2,2,0,0,1,0.8288557213930348,4290,0
0,0.0,1,0,0.75,1,2,1,2,2,2,2,2,2,1,1,3,0.9592039800995026,4944,0
0,0.0,0,1,0.25,1,2,0,2,0,0,0,0,2,0,0,2,0.46318407960199004,311,0
0,0.0,1,0,0.5,1,0,1,0,0,0,0,0,2,0,0,2,0.618407960199005,2539,0
0,0.0,0,0,0.8333333333333334,1,2,1,0,2,2,0,2,2,0,1,2,0.8721393034825872,5156,1
0,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,3,0.5104477611940298,5447,1
0,0.0,1,1,0.7222222222222222,1,2,2,1,1,1,1,1,1,2,1,0,0.06766169154228857,498,0
1,0.0,1,1,0.1111111111111111,1,0,1,0,0,2,0,2,2,0,1,2,0.7611940298507462,5819,0
1,0.0,1,1,1.0,1,0,1,2,2,0,2,2,2,2,0,0,0.8681592039800995,5832,0
0,0.0,0,0,0.8888888888888888,1,2,2,1,1,1,1,1,1,1,0,3,0.06417910447761194,1119,0
0,1.0,0,0,0.3055555555555556,1,0,0,2,0,2,2,0,2,0,1,3,0.5124378109452736,981,0
1,0.0,1,0,0.8333333333333334,0,1,0,0,2,2,2,2,2,0,1,0,0.41741293532338314,3105,0
0,0.0,1,1,0.3888888888888889,1,0,1,0,0,0,0,0,2,0,1,2,0.6248756218905472,1859,1
0,0.0,1,0,0.8472222222222222,1,2,2,1,1,1,1,1,1,2,0,3,0.061194029850746255,769,0
0,0.0,0,0,0.3333333333333333,1,2,1,0,2,2,0,2,2,0,1,2,0.854726368159204,2139,0
1,0.0,1,1,0.3888888888888889,1,0,1,0,2,2,2,2,0,1,0,0,0.7427860696517413,2403,0
0,0.0,1,1,0.4166666666666667,1,0,0,0,2,2,2,2,2,2,0,0,0.6223880597014925,2004,0
1,0.0,1,0,0.027777777777777776,1,0,2,1,1,1,1,1,1,0,0,3,0.017412935323383085,3254,0
1,0.0,0,0,0.013888888888888888,1,2,1,0,0,0,0,0,0,0,1,2,0.5656716417910447,5768,0
1,0.0,0,1,0.08333333333333333,1,0,2,1,1,1,1,1,1,0,0,3,0.013930348258706454,6,0
0,0.0,1,0,0.3333333333333333,1,0,0,0,2,0,0,2,2,0,1,0,0.509452736318408,1076,0
1,0.0,1,1,0.05555555555555555,1,2,1,0,0,2,0,2,2,0,0,2,0.8248756218905473,3297,1
1,0.0,0,0,0.09722222222222222,1,2,1,0,2,0,0,2,2,0,1,2,0.8114427860696517,5337,1
1,1.0,1,0,1.0,1,2,1,2,2,2,2,2,2,2,1,0,0.9731343283582089,6181,0
1,0.0,0,0,0.9722222222222222,0,1,0,0,0,0,2,0,2,2,1,3,0.2169154228855721,2425,0
1,1.0,1,0,0.8888888888888888,1,2,1,0,0,2,2,2,2,2,0,2,0.8343283582089551,5228,0
1,0.0,1,1,1.0,1,2,1,0,2,0,0,2,0,1,1,2,0.7109452736318408,5256,0
0,0.0,0,1,0.6111111111111112,1,0,2,1,1,1,1,1,1,2,0,3,0.01641791044776118,6263,0
0,0.0,1,1,0.18055555555555555,1,0,0,0,0,0,0,0,2,0,0,2,0.37512437810945276,5689,1
0,1.0,0,0,0.2361111111111111,1,0,2,1,1,1,1,1,1,1,0,3,0.02388059701492536,2867,0
1,0.0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,2,0,1,2,0.3656716417910448,4558,1
1,0.0,1,0,0.125,1,0,0,0,0,2,0,2,2,0,1,3,0.5154228855721392,4670,0
1,0.0,1,0,0.3333333333333333,1,0,0,2,0,0,2,0,0,0,0,3,0.3517412935323383,578,0
0,0.0,1,1,0.013888888888888888,1,0,1,0,2,0,0,0,0,0,1,2,0.5616915422885572,5723,1
1,0.0,0,0,0.3333333333333333,1,2,1,0,2,0,0,0,0,0,1,2,0.6169154228855721,1432,1
1,1.0,1,1,0.4861111111111111,1,0,0,0,2,0,2,2,2,0,1,2,0.5751243781094527,2386,0
0,0.0,1,1,0.09722222222222222,1,0,0,2,2,2,2,2,0,0,1,2,0.5716417910447762,4597,0
1,0.0,0,0,0.06944444444444445,1,0,1,0,0,0,2,2,2,0,1,2,0.7746268656716417,3856,1
0,0.0,0,1,0.20833333333333334,1,0,1,0,0,0,0,0,0,0,0,0,0.5049751243781094,6520,1
1,0.0,1,1,0.1527777777777778,1,0,2,1,1,1,1,1,1,2,0,3,0.013930348258706454,1887,0
0,0.0,1,0,0.6666666666666666,0,1,0,2,0,2,0,0,2,0,1,0,0.2691542288557214,1763,1
0,1.0,0,0,0.2777777777777778,1,0,1,0,0,0,0,0,2,0,1,2,0.6288557213930348,1156,0
0,0.0,1,0,1.0,1,2,1,0,2,2,2,2,2,1,1,0,0.8980099502487562,6026,0
0,0.0,1,1,0.1111111111111111,1,0,1,0,2,0,0,2,0,0,1,2,0.6497512437810945,5384,1
1,0.0,1,1,1.0,1,2,1,0,0,0,0,0,2,2,1,1,0.6592039800995025,5005,0
0,0.0,0,0,0.20833333333333334,1,2,1,0,2,0,0,2,2,0,1,2,0.8149253731343284,763,0
1,0.0,0,0,1.0,1,2,0,0,2,2,2,2,2,2,1,0,0.7,5047,0
0,0.0,1,1,0.0,0,1,0,2,0,2,2,2,0,2,1,0,0.34129353233830845,0,0
1,0.0,0,1,0.013888888888888888,1,2,1,0,0,0,0,0,0,0,1,2,0.5582089552238806,5718,1
1,0.0,1,1,0.875,1,2,1,0,2,2,0,2,2,2,1,0,0.8611940298507462,5265,0
